image_name,path,label,rational_en,basename
016_above00097.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\016_above00097.JPG,NG,"Because the yolk is orange and there are unevenness and burns in the white, which suggest it's cooked, but the yolk is crushed.",above00097.JPG
017_above00680.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\017_above00680.JPG,NG,"Because part of the yolk is covered with a membrane and there are few burns on the white, it seems uncooked.",above00680.JPG
018_above00734.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\018_above00734.JPG,NG,"Because the yolk is orange and there is unevenness in the white, but no burns or bubbles, so it seems uncooked.",above00734.JPG
019_above00946.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\019_above00946.JPG,NG,"Because the yolk is orange and there are unevenness and bubbles in the white, but no burns, so it appears uncooked.",above00946.JPG
020_above01091.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\020_above01091.JPG,NG,"Because there are unevenness in the white, but the yolk is partially covered with a membrane and there are no burns on the white, it seems undercooked.",above01091.JPG
021_above01005.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\021_above01005.JPG,OK,"Because the yolk is orange, and there is some unevenness, slight burns, and bubbles in the white, it appears to be cooked.",above01005.JPG
022_above00582.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\022_above00582.JPG,OK,"Because the yolk is orange and there are unevenness, burns, and bubbles in the white, it seems to be cooked.",above00582.JPG
023_above00338.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\023_above00338.JPG,NG,"Because there are burns, unevenness, and bubbles in the white, it looks cooked, but the yolk is crushed.",above00338.JPG
024_above00902.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\024_above00902.JPG,OK,"Because the yolk is orange, and there are unevenness and a little burning in the white, it appears to be cooked.",above00902.JPG
025_above00341.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\025_above00341.JPG,OK,"Because the yolk is yellow, the white is thin, and there are burns, it seems to be cooked.",above00341.JPG
026_above00900.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\026_above00900.JPG,OK,"Because the yolk is orange and there are unevenness and burns in the white, it appears to be cooked.",above00900.JPG
027_above00792.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\027_above00792.JPG,OK,"Because the yolk is orange and there is unevenness and burns in the white, it seems cooked.",above00792.JPG
028_above00808.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\028_above00808.JPG,NG,"Because there are unevenness and burns in the white, but the white around the yolk is transparent, it seems undercooked.",above00808.JPG
029_above00021.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\029_above00021.JPG,NG,"Because there is unevenness in the white, but the yolk is white and there are few burns on the white, it appears undercooked.",above00021.JPG
030_above01219.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\030_above01219.JPG,NG,"Because there are unevenness and burns in the white, it looks like it's cooked, but the white on the surface of the yolk is torn.",above01219.JPG
031_above00142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\031_above00142.JPG,NG,"Because there is charring on the edge of the egg white, and it appears uncooked due to a film over part of the yolk and no unevenness in the white.",above00142.JPG
032_above01109.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\032_above01109.JPG,OK,"Because there is a film on the yolk and the yolk is yellow with unevenness and charring on the white, it appears to be cooked.",above01109.JPG
033_above01159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\033_above01159.JPG,OK,"Because the yolk is yellow, and there is unevenness, charring, and bubbles in the white, it appears to be cooked.",above01159.JPG
034_above00796.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\034_above00796.JPG,OK,"Because the yolk is orange, and there is unevenness, charring, and bubbles in the white, it appears to be cooked.",above00796.JPG
035_above01048.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\035_above01048.JPG,OK,"Because the yolk is orange, and there is unevenness, charring, and bubbles in the white, it appears to be cooked.",above01048.JPG
036_above00308.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\036_above00308.JPG,NG,"Because there are bubbles and charring in the white, which makes it appear cooked, but the yolk is crushed.",above00308.JPG
037_above00995.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\037_above00995.JPG,OK,"Because the yolk is orange, and there is unevenness, charring, and bubbles in the white, it seems to be cooked.",above00995.JPG
038_above00786.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\038_above00786.JPG,OK,"Because there is little unevenness in the white, but the yolk is orange, and there is charring and bubbles in the white, it seems to be cooked.",above00786.JPG
039_above00867.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\039_above00867.JPG,OK,"Because the yolk is yellow, and there is unevenness and charring in the white, it appears to be cooked.",above00867.JPG
040_above00208.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\040_above00208.JPG,NG,"Because there are bubbles and charring in the white, which makes it seem cooked, but the yolk is crushed.",above00208.JPG
041_above00993.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\041_above00993.JPG,OK,"Because there is little charring on the white, but the yolk is orange, and there is unevenness and bubbles in the white, it seems to be cooked.",above00993.JPG
042_above00196.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\042_above00196.JPG,OK,"Because the yolk is orange and there is charring and bubbles in the white, it appears to be cooked.",above00196.JPG
043_above00762.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\043_above00762.JPG,OK,"Because there is little charring and no bubbles in the white, but the yolk is orange and there is unevenness in the white, it appears to be cooked.",above00762.JPG
044_above00020.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\044_above00020.JPG,OK,"Because there is a film over the yolk, but the white has unevenness, charring, and bubbles, it appears to be cooked.",above00020.JPG
045_above00007.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\045_above00007.JPG,NG,"Because there are bubbles and charring in the white, which makes it appear cooked, but the yolk is crushed.",above00007.JPG
046_above00918.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\046_above00918.JPG,OK,"Because there is little unevenness in the white, but the yolk is orange, and there is charring and bubbles, it appears to be cooked.",above00918.JPG
047_above00961.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\047_above00961.JPG,OK,"Because the yolk is orange, and there is unevenness, charring, and bubbles in the white, it appears to be cooked.",above00961.JPG
048_above00896.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\048_above00896.JPG,NG,"Because the yolk is orange but the white has little unevenness and charring, it appears undercooked.",above00896.JPG
049_above01225.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\049_above01225.JPG,OK,"Because there is a white film over the yolk, but the white has unevenness, bubbles, and charring, it appears to be cooked.",above01225.JPG
050_above00212.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\050_above00212.JPG,NG,"Because there is charring in the white, but there is a film over the yolk and little unevenness in the white, it appears undercooked.",above00212.JPG
001_above00009.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\001_above00009.JPG,NG,"Because there are bubbles in the white and little charring, it appears undercooked, and the yolk is broken.",above00009.JPG
002_above00172.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\002_above00172.JPG,NG,"Because there is a film over the yolk and the yolk is broken, and there is no charring and unevenness in the white, it appears undercooked.",above00172.JPG
003_above00432.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\003_above00432.JPG,OK,"Because the yolk is orange, and there are unevenness, charring, and bubbles in the white, it seems to be cooked through.",above00432.JPG
004_above01105.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\004_above01105.JPG,OK,"Because the yolk is orange and there is charring and bubbles in the white, it appears to be cooked through.",above01105.JPG
005_above00150.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\005_above00150.JPG,NG,"Because there is slight charring on the white, a film on the yolk, and few unevenness in the white, it seems undercooked.",above00150.JPG
006_above00134.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\006_above00134.JPG,NG,"Because there is charring on the white, a film on the yolk, and not much unevenness in the white, it seems undercooked.",above00134.JPG
007_above00133.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\007_above00133.JPG,NG,"Because there is slight charring on the white, a film over the yolk, and not much unevenness in the white, it appears undercooked.",above00133.JPG
008_above00199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\008_above00199.JPG,NG,"Because there are some bubbles in the white, a slight film over the yolk, and not much unevenness in the white, it appears undercooked.",above00199.JPG
009_above00486.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\009_above00486.JPG,NG,"Because there is charring, unevenness, and bubbles in the white, which suggests it's cooked, but the yolk is broken.",above00486.JPG
010_above00231.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\010_above00231.JPG,NG,"Because there are bubbles in the white, which makes it look cooked, but the yolk is broken.",above00231.JPG
011_above00915.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\011_above00915.JPG,OK,"Because the yolk is orange, and there are bubbles, unevenness, and charring in the white, it seems to be cooked through.",above00915.JPG
012_above00532.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\012_above00532.JPG,NG,"Because there are few unevenness and charring and bubbles in the white, it looks like it's cooked, but the yolk is broken.",above00532.JPG
013_above00015.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\013_above00015.JPG,NG,"Because there is charring in the white, which suggests it's cooked, but the yolk is broken.",above00015.JPG
014_above00794.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\014_above00794.JPG,OK,"Because the egg white has few ridges, but the yolk is yellow and there are scorch marks and bubbles on the white, it appears to be cooked.",above00794.JPG
015_above00715.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\015_above00715.JPG,NG,"Because the yolk is orange and there are slight scorch marks on the white, but there are no ridges on the white, it appears to be uncooked.",above00715.JPG
016_above01064.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\016_above01064.JPG,OK,"Because there is a film on the yolk and the yolk is slightly crushed, but there are scorch marks and ridges on the white, it appears to be cooked.",above01064.JPG
017_above00454.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\017_above00454.JPG,NG,"Because there is a film over part of the yolk, and the yolk is orange with scorch marks, ridges, and bubbles on the white, it appears to be cooked.",above00454.JPG
018_above00455.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\018_above00455.JPG,OK,"Because the yolk is orange and there are scorch marks, ridges, and bubbles on the white, it appears to be cooked.",above00455.JPG
019_above00307.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\019_above00307.JPG,OK,"Because the white has few ridges, but the yolk is yellow and there are bubbles and scorch marks on the white, it appears to be cooked.",above00307.JPG
020_above00249.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\020_above00249.JPG,OK,"Because the yolk is yellow and there are ridges, scorch marks, and bubbles on the white, it appears to be cooked.",above00249.JPG
021_above01117.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\021_above01117.JPG,OK,"Because there is a film on the yolk, and the yolk is yellow with ridges and scorch marks on the white, it appears to be cooked.",above01117.JPG
022_above00180.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\022_above00180.JPG,NG,"Because there are scorch marks on the white, but the white around the yolk is watery, it appears to be uncooked.",above00180.JPG
023_above01142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\023_above01142.JPG,OK,"Because there is a membrane on the yolk and it is yellow, and there are burns and unevenness in the whites, it appears that it has been cooked.",above01142.JPG
024_above00314.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\024_above00314.JPG,NG,"Because the yolk is orange, but there is no unevenness or burns in the whites, it appears that it has not been cooked.",above00314.JPG
025_above00093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\025_above00093.JPG,NG,"Because there are burns and bubbles in the whites, it appears that it has been cooked, but there is little unevenness in the whites and the yolk is broken.",above00093.JPG
026_above01199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\026_above01199.JPG,OK,"Because there is a membrane on the yolk, and despite the whites having little unevenness, the yolk is yellow and there are burns on the whites, it appears that it has been cooked.",above01199.JPG
027_above00401.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\027_above00401.JPG,OK,"Because the yolk is orange, and there are burns, unevenness, and bubbles in the whites, it appears that it has been cooked.",above00401.JPG
028_above00978.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\028_above00978.JPG,OK,"Because the yolk is orange, and there are burns, unevenness, and bubbles in the whites, it appears that it has been cooked.",above00978.JPG
029_above00110.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\029_above00110.JPG,NG,"Because there is a slight burn on the whites, and there is a membrane on the yolk with little unevenness in the whites, it appears that it has not been cooked.",above00110.JPG
030_above00271.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\030_above00271.JPG,NG,"Because there is a slight burn on the whites, and there is a membrane on the yolk with little unevenness in the whites, it appears that it has not been cooked.",above00271.JPG
031_above00438.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\031_above00438.JPG,NG,"Because there are burns and bubbles in the whites which make it seem like it has been cooked, but there is little unevenness in the whites, and the yolk is broken.",above00438.JPG
032_above00155.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\032_above00155.JPG,NG,"Because there are unevenness, burns, and bubbles in the whites, it seems like the whites are cooked, but the whites around the yolk appear watery, so it seems like the yolk is not cooked.",above00155.JPG
033_above01093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\033_above01093.JPG,OK,"Because there is a membrane on the yolk, and there are few burns on the whites, but there is a wide unevenness and bubbles in the whites, it seems like it has been cooked.",above01093.JPG
034_above00159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\034_above00159.JPG,NG,"Because there are burns on the whites which make it seem like it has been cooked, but the yolk is broken.",above00159.JPG
035_above01185.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\035_above01185.JPG,OK,"Because there is a membrane over the yolk, and there are burns and unevenness in the whites, it seems like it has been cooked.",above01185.JPG
036_above00242.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\036_above00242.JPG,NG,"Because the yolk is orange and there are burns on the whites, but there is little unevenness in the whites, it seems like it has not been cooked.",above00242.JPG
037_above00989.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\037_above00989.JPG,OK,"Because the yolk is orange, and there are unevenness, burns, and bubbles in the whites, it seems like it has been cooked.",above00989.JPG
038_above00380.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\038_above00380.JPG,OK,"Because the yolk is orange, and there are unevenness, burns, and bubbles in the whites, it seems like it has been cooked.",above00380.JPG
039_above00473.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\039_above00473.JPG,OK,"Because the yolk is orange, and there are unevenness and burns in the whites, it seems like it has been cooked.",above00473.JPG
040_above00903.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\040_above00903.JPG,OK,"Because there is a white membrane on part of the yolk, and there are burns and unevenness in the whites, it seems like it has been cooked.",above00903.JPG
041_above00036.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\041_above00036.JPG,OK,"Because there is little unevenness in the whites, but the yolk is orange, and there are burns on the whites, it seems like it has been cooked.",above00036.JPG
042_above00676.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\042_above00676.JPG,OK,"Because there is a membrane on part of the yolk and it is orange, and there are burns, bubbles, and unevenness in the whites, it appears that it has been cooked.",above00676.JPG
043_above00799.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\043_above00799.JPG,NG,"Because there is unevenness and bubbles in the whites, it seems like the whites are cooked, but the whites around the yolk are watery, which makes it seem like the yolk is not cooked.",above00799.JPG
044_above00022.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\044_above00022.JPG,OK,"Because there is a membrane on the yolk and there are slight burns and unevenness in the whites, it appears that it has been cooked.",above00022.JPG
045_above01041.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\045_above01041.JPG,NG,"Because the yolk is yellow and there is unevenness in the whites, but no burns on the whites, it appears that it has not been cooked.",above01041.JPG
046_above01206.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\046_above01206.JPG,OK,"Because there is a membrane over the yolk, and the yolk is yellow with unevenness, burns, and bubbles in the whites, it appears that it has been cooked.",above01206.JPG
047_above00769.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\047_above00769.JPG,OK,"Because the yolk is yellow, and there are burns, unevenness, and bubbles in the whites, it appears that it has been cooked.",above00769.JPG
048_above00523.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\048_above00523.JPG,NG,"Because the yolk is yellow, and there is unevenness in the whites, but no burns on the whites, it appears that it has not been cooked.",above00523.JPG
049_above00103.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\049_above00103.JPG,NG,"Because there are slight burns on the whites, there is a white membrane on the yolk, and the whites are torn with no unevenness, it appears that it has not been cooked.",above00103.JPG
050_above00664.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\050_above00664.JPG,NG,"Because the yolk is orange, and there are unevenness, burns, and bubbles in the whites, it seems like it has been cooked, but the yolk is broken.",above00664.JPG
001_above01089.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\001_above01089.JPG,OK,"Because the yolk is broken and covered with a white membrane, but there are unevenness, burns, and bubbles in the whites, it appears that it has been cooked.",above01089.JPG
002_above00301.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\002_above00301.JPG,NG,"Because there are burns on the whites, but there is a white membrane over the yolk and no unevenness in the whites, it appears that it is not cooked.",above00301.JPG
003_above01086.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\003_above01086.JPG,NG,"Because there are bubbles in the whites, but there is a membrane over the yolk, and the whites have little unevenness and no burns, it appears that it is not cooked.",above01086.JPG
004_above00504.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\004_above00504.JPG,OK,"Because the yolk is orange, and there are unevenness, burns, and bubbles in the whites, it appears that it is cooked.",above00504.JPG
005_above00090.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\005_above00090.JPG,NG,"Because there are slight burns on the whites, but there is a membrane over the yolk and little unevenness in the whites, it appears that it is not cooked.",above00090.JPG
006_above00437.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\006_above00437.JPG,NG,"Because there are slight burns on the whites, but the yolk is crushed.",above00437.JPG
007_above00535.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\007_above00535.JPG,NG,"Because the yolk is orange and there are slight burns on the whites, but there is no unevenness in the whites, it appears that it is not cooked.",above00535.JPG
008_above00116.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\008_above00116.JPG,NG,"Because there are burns, unevenness, and bubbles in the whites, it appears that it is cooked, but the yolk is broken.",above00116.JPG
009_above00295.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\009_above00295.JPG,NG,"Because there are slight burns on the whites, but there is a membrane over part of the yolk and no unevenness in the whites, it appears that it is not cooked.",above00295.JPG
010_above00892.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\010_above00892.JPG,NG,"Because the yolk is orange and there are slight burns on the whites, but there is no unevenness in the whites, it appears that it is not cooked.",above00892.JPG
011_above01194.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\011_above01194.JPG,OK,"Because there is a membrane over the yolk, and there are burns, unevenness, and a few bubbles in the whites, it appears that it is cooked.",above01194.JPG
012_above01078.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\012_above01078.JPG,NG,"Because there are burns on the whites, but there is a white membrane over the yolk which is also slightly broken, and there is no unevenness in the whites, it appears that it is not cooked.",above01078.JPG
013_above00019.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\013_above00019.JPG,OK,"Because there is a white membrane on the yolk, but there are burns and unevenness in the whites, it seems that it has been cooked.",above00019.JPG
014_above01174.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\014_above01174.JPG,OK,"Because there is a white membrane on the yolk, but there are burns and unevenness in the whites, it seems that it has been cooked.",above01174.JPG
015_above01081.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\015_above01081.JPG,OK,"Because there is a membrane on part of the yolk and the whites are thinly spread and bubbly, it seems that it has been cooked.",above01081.JPG
016_above00192.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\016_above00192.JPG,OK,"Because there is no unevenness in the whites, but the yolk is orange and there are burns and bubbles in the whites, it seems that it has been cooked.",above00192.JPG
017_above00297.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\017_above00297.JPG,NG,"Because there are slight burns in the whites, but there is a white membrane over the yolk and no unevenness in the whites, it seems that it has not been cooked.",above00297.JPG
018_above00086.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\018_above00086.JPG,OK,"Because there is a white membrane on the yolk and no burns on the whites, but there is unevenness in the whites, it seems that it has been cooked.",above00086.JPG
019_above00798.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\019_above00798.JPG,OK,"Because the yolk is orange and there are burns, unevenness, and bubbles in the whites, it seems that it has been cooked.",above00798.JPG
020_above00154.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\020_above00154.JPG,OK,"Because the yolk is orange and there are burns, unevenness, and bubbles in the whites, it seems that it has been cooked.",above00154.JPG
021_above01132.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\021_above01132.JPG,OK,"Because there is a membrane over the yolk, and there are burns and unevenness in the whites, it seems that it has been cooked.",above01132.JPG
022_above00386.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\022_above00386.JPG,OK,"Because there is little unevenness in the whites, but the yolk is orange and there are burns and bubbles in the whites, it seems that it has been cooked.",above00386.JPG
023_above00319.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\023_above00319.JPG,NG,"Because there are slight burns in the whites, but no unevenness in the whites, it seems that it has not been cooked.",above00319.JPG
